"dependent.var","numbers","repeat.var","Area","Governorate","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"edu_food_vul",0.848739495798319,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",85,"80% - 89%","Total Population"
"edu_hlth_vul",0.801652892561983,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Education and Health","Education and Health",80,"80% - 89%","Total Population"
"edu_hlth_vul",0.7890625,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Education and Health","Education and Health",79,"70% - 79%","Total Population"
"edu_hlth_vul",0.828125,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",83,"80% - 89%","Total Population"
"edu_hlth_vul",0.642857142857143,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Education and Health","Education and Health",64,"60% - 69%","Total Population"
"edu_hlth_vul",0.801652892561983,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",80,"80% - 89%","Total Population"
"edu_hlth_vul",0.838709677419355,"strata","Al Mughraqa","Gaza","Vulnerability","Education and Health","Education and Health",84,"80% - 89%","Total Population"
"edu_hlth_vul",0.79047619047619,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",79,"70% - 79%","Total Population"
"edu_hlth_vul",0.86046511627907,"strata","Al Qarara","Khan Younis","Vulnerability","Education and Health","Education and Health",86,"80% - 89%","Total Population"
"edu_hlth_vul",0.917355371900826,"strata","An Naser","Rafah","Vulnerability","Education and Health","Education and Health",92,"90% - 100%","Total Population"
"edu_hlth_vul",0.645669291338583,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",65,"60% - 69%","Total Population"
"edu_hlth_vul",0.890756302521008,"strata","Shokat as Sufi","Rafah","Vulnerability","Education and Health","Education and Health",89,"80% - 89%","Total Population"
"edu_hlth_vul",0.821705426356589,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",82,"80% - 89%","Total Population"
"edu_hlth_vul",0.715384615384615,"strata","Bani Suheila","Khan Younis","Vulnerability","Education and Health","Education and Health",72,"70% - 79%","Total Population"
"edu_hlth_vul",0.837209302325581,"strata","Beit Hanoun","North Gaza","Vulnerability","Education and Health","Education and Health",84,"80% - 89%","Total Population"
"edu_hlth_vul",0.767441860465116,"strata","Beit Lahiya","North Gaza","Vulnerability","Education and Health","Education and Health",77,"70% - 79%","Total Population"
"edu_hlth_vul",0.796875,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",80,"80% - 89%","Total Population"
"edu_hlth_vul",0.763358778625954,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",76,"70% - 79%","Total Population"
"edu_hlth_vul",0.766129032258065,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",77,"70% - 79%","Total Population"
"edu_hlth_vul",0.850746268656717,"strata","Gaza","Gaza","Vulnerability","Education and Health","Education and Health",85,"80% - 89%","Total Population"
"edu_hlth_vul",0.806201550387597,"strata","Jabalya","North Gaza","Vulnerability","Education and Health","Education and Health",81,"80% - 89%","Total Population"
"edu_hlth_vul",0.789473684210526,"strata","Jabalya Camp","North Gaza","Vulnerability","Education and Health","Education and Health",79,"70% - 79%","Total Population"
"edu_hlth_vul",0.803571428571428,"strata","Juhor ad Dik","Gaza","Vulnerability","Education and Health","Education and Health",80,"80% - 89%","Total Population"
"edu_hlth_vul",0.778625954198473,"strata","Khan Yunis","Khan Younis","Vulnerability","Education and Health","Education and Health",78,"70% - 79%","Total Population"
"edu_hlth_vul",0.736,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Education and Health","Education and Health",74,"70% - 79%","Total Population"
"edu_hlth_vul",0.824,"strata","Khuza'a","Khan Younis","Vulnerability","Education and Health","Education and Health",82,"80% - 89%","Total Population"
"edu_hlth_vul",0.697478991596639,"strata","Madinat Ezahra","Gaza","Vulnerability","Education and Health","Education and Health",70,"70% - 79%","Total Population"
"edu_hlth_vul",0.763779527559055,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",76,"70% - 79%","Total Population"
"edu_hlth_vul",0.829457364341085,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",83,"80% - 89%","Total Population"
"edu_hlth_vul",0.828358208955224,"strata","Rafah","Rafah","Vulnerability","Education and Health","Education and Health",83,"80% - 89%","Total Population"
"edu_hlth_vul",0.71875,"strata","Rafah Camp","Rafah","Vulnerability","Education and Health","Education and Health",72,"70% - 79%","Total Population"
"edu_hlth_vul",0.795275590551181,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Education and Health","Education and Health",80,"80% - 89%","Total Population"
"edu_hlth_vul",0.873949579831933,"strata","Umm an Naser","North Gaza","Vulnerability","Education and Health","Education and Health",87,"80% - 89%","Total Population"
"edu_hlth_vul",0.831932773109244,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Education and Health","Education and Health",83,"80% - 89%","Total Population"
"edu_liv_vul",0.933884297520661,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Education and Employment ","Education and Employment ",93,"90% - 100%","Total Population"
"edu_liv_vul",0.9140625,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Education and Employment ","Education and Employment ",91,"90% - 100%","Total Population"
"edu_liv_vul",0.890625,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",89,"80% - 89%","Total Population"
"edu_liv_vul",0.910714285714286,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Education and Employment ","Education and Employment ",91,"90% - 100%","Total Population"
"edu_liv_vul",0.909090909090909,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",91,"90% - 100%","Total Population"
"edu_liv_vul",0.895161290322581,"strata","Al Mughraqa","Gaza","Vulnerability","Education and Employment ","Education and Employment ",90,"90% - 100%","Total Population"
"edu_liv_vul",0.933333333333333,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",93,"90% - 100%","Total Population"
"edu_liv_vul",0.914728682170543,"strata","Al Qarara","Khan Younis","Vulnerability","Education and Employment ","Education and Employment ",91,"90% - 100%","Total Population"
"edu_liv_vul",0.958677685950413,"strata","An Naser","Rafah","Vulnerability","Education and Employment ","Education and Employment ",96,"90% - 100%","Total Population"
"edu_liv_vul",0.889763779527559,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",89,"80% - 89%","Total Population"
"edu_liv_vul",0.941176470588235,"strata","Shokat as Sufi","Rafah","Vulnerability","Education and Employment ","Education and Employment ",94,"90% - 100%","Total Population"
"edu_liv_vul",0.914728682170543,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",91,"90% - 100%","Total Population"
"edu_liv_vul",0.946153846153846,"strata","Bani Suheila","Khan Younis","Vulnerability","Education and Employment ","Education and Employment ",95,"90% - 100%","Total Population"
"edu_liv_vul",0.945736434108527,"strata","Beit Hanoun","North Gaza","Vulnerability","Education and Employment ","Education and Employment ",95,"90% - 100%","Total Population"
"edu_liv_vul",0.906976744186046,"strata","Beit Lahiya","North Gaza","Vulnerability","Education and Employment ","Education and Employment ",91,"90% - 100%","Total Population"
"edu_liv_vul",0.875,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",88,"80% - 89%","Total Population"
"edu_liv_vul",0.923664122137405,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",92,"90% - 100%","Total Population"
"edu_liv_vul",0.862903225806452,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Education and Employment ","Education and Employment ",86,"80% - 89%","Total Population"
"edu_liv_vul",0.828358208955224,"strata","Gaza","Gaza","Vulnerability","Education and Employment ","Education and Employment ",83,"80% - 89%","Total Population"
"edu_liv_vul",0.852713178294574,"strata","Jabalya","North Gaza","Vulnerability","Education and Employment ","Education and Employment ",85,"80% - 89%","Total Population"
"edu_liv_vul",0.932330827067669,"strata","Jabalya Camp","North Gaza","Vulnerability","Education and Employment ","Education and Employment ",93,"90% - 100%","Total Population"
"edu_liv_vul",0.883928571428571,"strata","Juhor ad Dik","Gaza","Vulnerability","Education and Employment ","Education and Employment ",88,"80% - 89%","Total Population"
"edu_liv_vul",0.870229007633588,"strata","Khan Yunis","Khan Younis","Vulnerability","Education and Employment ","Education and Employment ",87,"80% - 89%","Total Population"
