"dependent.var","independent.var.value","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"e_3","Households with disability",0.0841014862366583,"hno_strata","Khan Younis","Education Vulnerability","% of HHs reporting safety concerns in relation to their childrens' education","% of HHs reporting safety concerns in relation to their childrens' education",8,"0% - 9%","Total Population"
"e_3","Female headed households",0.172921083838078,"hno_strata","North Gaza","Education Vulnerability","% of HHs reporting safety concerns in relation to their childrens' education","% of HHs reporting safety concerns in relation to their childrens' education",17,"10% - 19%","Total Population"
"e_3","Households with disability",0.222477406259031,"hno_strata","North Gaza","Education Vulnerability","% of HHs reporting safety concerns in relation to their childrens' education","% of HHs reporting safety concerns in relation to their childrens' education",22,"20% - 29%","Total Population"
"edu_food_vul","Non Refugee households",0.758270433721771,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",76,"70% - 79%","Total Population"
"edu_food_vul","In Camp Refugee households",0.765625,"hno_strata","Rafah","Vulnerability","Education and Food","Education and Food",77,"70% - 79%","Total Population"
"edu_food_vul","Out-of Camp Refugee households",0.697662920481287,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",70,"70% - 79%","Total Population"
"edu_food_vul","Out-of Camp Refugee households",0.816633149546137,"hno_strata","Rafah","Vulnerability","Education and Food","Education and Food",82,"80% - 89%","Total Population"
"edu_food_vul","Non Refugee households",0.947885446092648,"hno_strata","Rafah","Vulnerability","Education and Food","Education and Food",95,"90% - 100%","Total Population"
"edu_food_vul","Male headed households",0.826750472592519,"hno_strata","Rafah","Vulnerability","Education and Food","Education and Food",83,"80% - 89%","Total Population"
"edu_food_vul","Out-of Camp Refugee households",0.772502912537903,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",77,"70% - 79%","Total Population"
"edu_food_vul","Non Refugee households",0.762804820253859,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",76,"70% - 79%","Total Population"
"edu_food_vul","In Camp Refugee households",0.676691729323308,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",68,"60% - 69%","Total Population"
"edu_food_vul","Non Refugee households",0.725869648040031,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",73,"70% - 79%","Total Population"
"edu_food_vul","In Camp Refugee households",0.713622514555806,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",71,"70% - 79%","Total Population"
"edu_food_vul","Male headed households",0.7522185672612,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",75,"70% - 79%","Total Population"
"edu_food_vul","Female headed households",0.738928447943631,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",74,"70% - 79%","Total Population"
"edu_food_vul","Male headed households",0.723054622094951,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",72,"70% - 79%","Total Population"
"edu_food_vul","Female headed households",0.627181793940054,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",63,"60% - 69%","Total Population"
"edu_food_vul","Male headed households",0.736565316200063,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",74,"70% - 79%","Total Population"
"edu_food_vul","Female headed households",0.31108884443278,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",31,"30% - 39%","Total Population"
"edu_food_vul","Female headed households",0.793564742729182,"hno_strata","Rafah","Vulnerability","Education and Food","Education and Food",79,"70% - 79%","Total Population"
"edu_food_vul","All households",0.712921999,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",71,"70% - 79%","Total Population"
"edu_food_vul","Households with disability",0.800713805979058,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",80,"80% - 89%","Total Population"
"edu_food_vul","In Camp Refugee households",0.620967741935484,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",62,"60% - 69%","Total Population"
"edu_food_vul","Out-of Camp Refugee households",0.700206891278477,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",70,"70% - 79%","Total Population"
"edu_food_vul","Households without disability",0.743856307019064,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",74,"70% - 79%","Total Population"
"edu_food_vul","All households",0.750638754,"hno_strata","Khan Younis","Vulnerability","Education and Food","Education and Food",75,"70% - 79%","Total Population"
"edu_food_vul","Non Refugee households",0.71571607700212,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",72,"70% - 79%","Total Population"
"edu_food_vul","Out-of Camp Refugee households",0.685917137969297,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",69,"60% - 69%","Total Population"
"edu_food_vul","In Camp Refugee households",0.704918032786885,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",70,"70% - 79%","Total Population"
"edu_food_vul","Households with disability",0.750973814299863,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",75,"70% - 79%","Total Population"
"edu_food_vul","All households",0.70802354,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",71,"70% - 79%","Total Population"
"edu_food_vul","All households",0.700263066,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",70,"70% - 79%","Total Population"
"edu_food_vul","All households",0.823274607,"hno_strata","Rafah","Vulnerability","Education and Food","Education and Food",82,"80% - 89%","Total Population"
"edu_food_vul","Households without disability",0.695752039498501,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",70,"70% - 79%","Total Population"
"edu_food_vul","Households with disability",0.729292350932903,"hno_strata","Gaza","Vulnerability","Education and Food","Education and Food",73,"70% - 79%","Total Population"
"edu_food_vul","Male headed households",0.735231621152527,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",74,"70% - 79%","Total Population"
"edu_food_vul","Female headed households",0.500386936461194,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",50,"50% - 59%","Total Population"
"edu_food_vul","Households without disability",0.703737271616569,"hno_strata","North Gaza","Vulnerability","Education and Food","Education and Food",70,"70% - 79%","Total Population"
"edu_food_vul","Households without disability",0.710842732261027,"hno_strata","Deir Al-Balah","Vulnerability","Education and Food","Education and Food",71,"70% - 79%","Total Population"
