"dependent.var","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"s_3",0.0616113744075829,"strata","Qalqilya Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",6,"0% - 9%","Total Population"
"s_3",0.48471615720524,"strata","Jericho Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",48,"40% - 49%","Total Population"
"s_3",0.13903743315508,"strata","Jerusalem_2 Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",14,"10% - 19%","Total Population"
"s_3",0.0776699029126214,"strata","Nablus Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",8,"0% - 9%","Total Population"
"s_3",0,"strata","Tulkarm Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",0,"0% - 9%","Total Population"
"s_3",0.0372340425531915,"strata","Ramallah Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",4,"0% - 9%","Total Population"
"s_3",0.0471698113207547,"strata","Salfit Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",5,"0% - 9%","Total Population"
"s_3",0.371727748691099,"strata","Tubas Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",37,"30% - 39%","Total Population"
"s_3",0.0523809523809524,"strata","H2","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",5,"0% - 9%","Total Population"
"s_4",0.0560344827586207,"strata","Jericho Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",6,"0% - 9%","Total Population"
"s_4",0.0384615384615385,"strata","Area_AB","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",4,"0% - 9%","Total Population"
"s_4",0.010989010989011,"strata","Bethlehem Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",1,"0% - 9%","Total Population"
"s_4",0.0640394088669951,"strata","Hebron Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",6,"0% - 9%","Total Population"
"s_4",0.0280373831775701,"strata","Jenin Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",3,"0% - 9%","Total Population"
"s_4",0.00947867298578199,"strata","Qalqilya Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",1,"0% - 9%","Total Population"
"s_4",0.00529100529100529,"strata","Ramallah Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",1,"0% - 9%","Total Population"
"s_4",0.0695187165775401,"strata","Jerusalem_2 Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",7,"0% - 9%","Total Population"
"s_4",0.072463768115942,"strata","Nablus Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",7,"0% - 9%","Total Population"
"s_4",0.0280373831775701,"strata","Tulkarm Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",3,"0% - 9%","Total Population"
"s_4",0.0952380952380952,"strata","H2","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",10,"10% - 19%","Total Population"
"s_4",0.0375586854460094,"strata","Salfit Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",4,"0% - 9%","Total Population"
"s_4",0.0634920634920635,"strata","Tubas Area C","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",6,"0% - 9%","Total Population"
"seven_dim_vul",0.0327102803738318,"strata","Tulkarm Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",3,"0% - 9%","Total Population"
"seven_dim_vul",0.0288461538461538,"strata","Area_AB","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",3,"0% - 9%","Total Population"
"seven_dim_vul",0.032967032967033,"strata","Bethlehem Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",3,"0% - 9%","Total Population"
"seven_dim_vul",0,"strata","Hebron Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",0,"0% - 9%","Total Population"
"seven_dim_vul",0.014018691588785,"strata","Jenin Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",1,"0% - 9%","Total Population"
"seven_dim_vul",0.15948275862069,"strata","Jericho Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",16,"10% - 19%","Total Population"
"seven_dim_vul",0.0855614973262032,"strata","Jerusalem_2 Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",9,"0% - 9%","Total Population"
"seven_dim_vul",0.0144927536231884,"strata","Nablus Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",1,"0% - 9%","Total Population"
"seven_dim_vul",0.014218009478673,"strata","Qalqilya Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",1,"0% - 9%","Total Population"
"seven_dim_vul",0.0105820105820106,"strata","Ramallah Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",1,"0% - 9%","Total Population"
"seven_dim_vul",0,"strata","Salfit Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",0,"0% - 9%","Total Population"
"seven_dim_vul",0,"strata","Tubas Area C","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",0,"0% - 9%","Total Population"
"seven_dim_vul",0.0142857142857143,"strata","H2","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",1,"0% - 9%","Total Population"
"shltr_pov_vul",0.466346153846154,"strata","Area_AB","Vulnerability","Shelther and Monetary","Shelther and Monetary",47,"40% - 49%","Total Population"
"shltr_pov_vul",0.456043956043956,"strata","Bethlehem Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",46,"40% - 49%","Total Population"
"shltr_pov_vul",0.561576354679803,"strata","Hebron Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",56,"50% - 59%","Total Population"
"shltr_pov_vul",0.462616822429906,"strata","Jenin Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",46,"40% - 49%","Total Population"
"shltr_pov_vul",0.836206896551724,"strata","Jericho Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",84,"80% - 89%","Total Population"
"shltr_pov_vul",0.609625668449198,"strata","Jerusalem_2 Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",61,"60% - 69%","Total Population"
"shltr_pov_vul",0.478260869565217,"strata","Nablus Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",48,"40% - 49%","Total Population"
"shltr_pov_vul",0.364928909952607,"strata","Qalqilya Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",36,"30% - 39%","Total Population"
"shltr_pov_vul",0.534391534391534,"strata","Ramallah Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",53,"50% - 59%","Total Population"
"shltr_pov_vul",0.356807511737089,"strata","Salfit Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",36,"30% - 39%","Total Population"
"shltr_pov_vul",0.722513089005236,"strata","Tubas Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",72,"70% - 79%","Total Population"
"shltr_pov_vul",0.485981308411215,"strata","Tulkarm Area C","Vulnerability","Shelther and Monetary","Shelther and Monetary",49,"40% - 49%","Total Population"
"shltr_pov_vul",0.557142857142857,"strata","H2","Vulnerability","Shelther and Monetary","Shelther and Monetary",56,"50% - 59%","Total Population"
"shltr_vul",0.294392523364486,"strata","Jenin Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",29,"20% - 29%","Total Population"
"shltr_vul",0.728448275862069,"strata","Jericho Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",73,"70% - 79%","Total Population"
"shltr_vul",0.211538461538462,"strata","Area_AB","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",21,"20% - 29%","Total Population"
"shltr_vul",0.197802197802198,"strata","Bethlehem Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",20,"20% - 29%","Total Population"
"shltr_vul",0.359605911330049,"strata","Hebron Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",36,"30% - 39%","Total Population"
"shltr_vul",0.156398104265403,"strata","Qalqilya Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",16,"10% - 19%","Total Population"
"shltr_vul",0.238095238095238,"strata","Ramallah Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",24,"20% - 29%","Total Population"
"shltr_vul",0.315508021390374,"strata","Jerusalem_2 Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",32,"30% - 39%","Total Population"
"shltr_vul",0.328502415458937,"strata","Nablus Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",33,"30% - 39%","Total Population"
"shltr_vul",0.373831775700935,"strata","Tulkarm Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",37,"30% - 39%","Total Population"
"shltr_vul",0.380952380952381,"strata","H2","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",38,"30% - 39%","Total Population"
"shltr_vul",0.150234741784038,"strata","Salfit Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",15,"10% - 19%","Total Population"
"shltr_vul",0.680628272251309,"strata","Tubas Area C","Shelter / Housing Vulnerability","% of HHs experiencing shelter vulnerability","% of HHs experiencing shelter vulnerability",68,"60% - 69%","Total Population"
"shltr_wash_vul",0.413461538461538,"strata","Area_AB","Vulnerability","Shelther and Wash","Shelther and Wash",41,"40% - 49%","Total Population"
"shltr_wash_vul",0.401098901098901,"strata","Bethlehem Area C","Vulnerability","Shelther and Wash","Shelther and Wash",40,"40% - 49%","Total Population"
"shltr_wash_vul",0.522167487684729,"strata","Hebron Area C","Vulnerability","Shelther and Wash","Shelther and Wash",52,"50% - 59%","Total Population"
"shltr_wash_vul",0.425233644859813,"strata","Jenin Area C","Vulnerability","Shelther and Wash","Shelther and Wash",43,"40% - 49%","Total Population"
"shltr_wash_vul",0.926724137931034,"strata","Jericho Area C","Vulnerability","Shelther and Wash","Shelther and Wash",93,"90% - 100%","Total Population"
"shltr_wash_vul",0.491978609625668,"strata","Jerusalem_2 Area C","Vulnerability","Shelther and Wash","Shelther and Wash",49,"40% - 49%","Total Population"
"shltr_wash_vul",0.439613526570048,"strata","Nablus Area C","Vulnerability","Shelther and Wash","Shelther and Wash",44,"40% - 49%","Total Population"
"shltr_wash_vul",0.298578199052133,"strata","Qalqilya Area C","Vulnerability","Shelther and Wash","Shelther and Wash",30,"30% - 39%","Total Population"
"shltr_wash_vul",0.391534391534392,"strata","Ramallah Area C","Vulnerability","Shelther and Wash","Shelther and Wash",39,"30% - 39%","Total Population"
"shltr_wash_vul",0.309859154929577,"strata","Salfit Area C","Vulnerability","Shelther and Wash","Shelther and Wash",31,"30% - 39%","Total Population"
"shltr_wash_vul",0.727748691099476,"strata","Tubas Area C","Vulnerability","Shelther and Wash","Shelther and Wash",73,"70% - 79%","Total Population"
"shltr_wash_vul",0.5,"strata","Tulkarm Area C","Vulnerability","Shelther and Wash","Shelther and Wash",50,"50% - 59%","Total Population"
"shltr_wash_vul",0.566666666666667,"strata","H2","Vulnerability","Shelther and Wash","Shelther and Wash",57,"50% - 59%","Total Population"
"six_dim_vul",0.0654205607476636,"strata","Tulkarm Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",7,"0% - 9%","Total Population"
"six_dim_vul",0.0336538461538462,"strata","Area_AB","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",3,"0% - 9%","Total Population"
"six_dim_vul",0.0549450549450549,"strata","Bethlehem Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",5,"0% - 9%","Total Population"
"six_dim_vul",0.0295566502463054,"strata","Hebron Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",3,"0% - 9%","Total Population"
"six_dim_vul",0.014018691588785,"strata","Jenin Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",1,"0% - 9%","Total Population"
"six_dim_vul",0.237068965517241,"strata","Jericho Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",24,"20% - 29%","Total Population"
"six_dim_vul",0.0855614973262032,"strata","Jerusalem_2 Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",9,"0% - 9%","Total Population"
"six_dim_vul",0.0386473429951691,"strata","Nablus Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",4,"0% - 9%","Total Population"
"six_dim_vul",0.00947867298578199,"strata","Qalqilya Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",1,"0% - 9%","Total Population"
"six_dim_vul",0.0264550264550265,"strata","Ramallah Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",3,"0% - 9%","Total Population"
"six_dim_vul",0.00938967136150235,"strata","Salfit Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",1,"0% - 9%","Total Population"
"six_dim_vul",0.0628272251308901,"strata","Tubas Area C","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",6,"0% - 9%","Total Population"
"six_dim_vul",0.00952380952380952,"strata","H2","Vulnerability","% of HH with six vulnerabilities dimensions","% of HH with six vulnerabilities dimensions",1,"0% - 9%","Total Population"
"three_dim_vul",0.198952879581152,"strata","Tubas Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",20,"20% - 29%","Total Population"
"three_dim_vul",0.240384615384615,"strata","Area_AB","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",24,"20% - 29%","Total Population"
"three_dim_vul",0.214285714285714,"strata","Bethlehem Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",21,"20% - 29%","Total Population"
"three_dim_vul",0.201970443349754,"strata","Hebron Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",20,"20% - 29%","Total Population"
"three_dim_vul",0.242990654205607,"strata","Jenin Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",24,"20% - 29%","Total Population"
"three_dim_vul",0.107758620689655,"strata","Jericho Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",11,"10% - 19%","Total Population"
"three_dim_vul",0.160427807486631,"strata","Jerusalem_2 Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",16,"10% - 19%","Total Population"
"three_dim_vul",0.27536231884058,"strata","Nablus Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",28,"20% - 29%","Total Population"
"three_dim_vul",0.232227488151659,"strata","Qalqilya Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",23,"20% - 29%","Total Population"
"three_dim_vul",0.227513227513228,"strata","Ramallah Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",23,"20% - 29%","Total Population"
"three_dim_vul",0.183098591549296,"strata","Salfit Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",18,"10% - 19%","Total Population"
"three_dim_vul",0.210280373831776,"strata","Tulkarm Area C","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",21,"20% - 29%","Total Population"
"three_dim_vul",0.242857142857143,"strata","H2","Vulnerability","% of HH with three vulnerabilities dimensions","% of HH with three vulnerabilities dimensions",24,"20% - 29%","Total Population"
"two_dim_vul",0.291079812206573,"strata","Salfit Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",29,"20% - 29%","Total Population"
"two_dim_vul",0.172774869109948,"strata","Tubas Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",17,"10% - 19%","Total Population"
"two_dim_vul",0.293269230769231,"strata","Area_AB","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",29,"20% - 29%","Total Population"
"two_dim_vul",0.186813186813187,"strata","Bethlehem Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",19,"10% - 19%","Total Population"
"two_dim_vul",0.226600985221675,"strata","Hebron Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",23,"20% - 29%","Total Population"
"two_dim_vul",0.252336448598131,"strata","Jenin Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",25,"20% - 29%","Total Population"
"two_dim_vul",0.0517241379310345,"strata","Jericho Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",5,"0% - 9%","Total Population"
"two_dim_vul",0.18716577540107,"strata","Jerusalem_2 Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",19,"10% - 19%","Total Population"
"two_dim_vul",0.188405797101449,"strata","Nablus Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",19,"10% - 19%","Total Population"
"two_dim_vul",0.308056872037915,"strata","Qalqilya Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",31,"30% - 39%","Total Population"
"two_dim_vul",0.259259259259259,"strata","Ramallah Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",26,"20% - 29%","Total Population"
"two_dim_vul",0.275700934579439,"strata","Tulkarm Area C","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",28,"20% - 29%","Total Population"
"two_dim_vul",0.204761904761905,"strata","H2","Vulnerability","% of HH with two vulnerabilities dimensions","% of HH with two vulnerabilities dimensions",20,"20% - 29%","Total Population"
"vul",0.962962962962963,"strata","Ramallah Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",96,"90% - 100%","Total Population"
"vul",0.951923076923077,"strata","Area_AB","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",95,"90% - 100%","Total Population"
"vul",0.928571428571428,"strata","Bethlehem Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",93,"90% - 100%","Total Population"
"vul",0.940886699507389,"strata","Hebron Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",94,"90% - 100%","Total Population"
"vul",0.906542056074766,"strata","Jenin Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",91,"90% - 100%","Total Population"
"vul",0.995689655172414,"strata","Jericho Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",100,"90% - 100%","Total Population"
"vul",0.941176470588235,"strata","Jerusalem_2 Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",94,"90% - 100%","Total Population"
"vul",0.927536231884058,"strata","Nablus Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",93,"90% - 100%","Total Population"
"vul",0.928909952606635,"strata","Qalqilya Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",93,"90% - 100%","Total Population"
"vul",0.967289719626168,"strata","Tulkarm Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",97,"90% - 100%","Total Population"
"vul",0.933333333333333,"strata","H2","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",93,"90% - 100%","Total Population"
"vul",0.873239436619718,"strata","Salfit Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",87,"80% - 89%","Total Population"
"vul",0.973821989528796,"strata","Tubas Area C","Vulnerability"," % of HHs are assessed to be vulnerable in at least one dimension"," % of HHs are assessed to be vulnerable in at least one dimension",97,"90% - 100%","Total Population"
"w_1",0.14018691588785,"strata","Jenin Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1",0.443965517241379,"strata","Jericho Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",44,"40% - 49%","Total Population"
"w_1",0.1875,"strata","Area_AB","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",19,"10% - 19%","Total Population"
"w_1",0.181318681318681,"strata","Bethlehem Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",18,"10% - 19%","Total Population"
"w_1",0.206896551724138,"strata","Hebron Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",21,"20% - 29%","Total Population"
"w_1",0.0473933649289099,"strata","Qalqilya Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",5,"0% - 9%","Total Population"
"w_1",0.142857142857143,"strata","Ramallah Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1",0.342245989304813,"strata","Jerusalem_2 Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",34,"30% - 39%","Total Population"
"w_1",0.0821256038647343,"strata","Nablus Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1",0.0514018691588785,"strata","Tulkarm Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",5,"0% - 9%","Total Population"
"w_1",0.29047619047619,"strata","H2","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",29,"20% - 29%","Total Population"
"w_1",0,"strata","Salfit Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1",0.0785340314136126,"strata","Tubas Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_2",0.0267379679144385,"strata","Jerusalem_2 Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",3,"0% - 9%","Total Population"
"w_2",0.0483091787439614,"strata","Nablus Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2",0.0673076923076923,"strata","Area_AB","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",7,"0% - 9%","Total Population"
"w_2",0.120879120879121,"strata","Bethlehem Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",12,"10% - 19%","Total Population"
"w_2",0.0344827586206897,"strata","Hebron Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",3,"0% - 9%","Total Population"
"w_2",0.0700934579439252,"strata","Jenin Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",7,"0% - 9%","Total Population"
"w_2",0.245689655172414,"strata","Jericho Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",25,"20% - 29%","Total Population"
"w_2",0.141361256544503,"strata","Tubas Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",14,"10% - 19%","Total Population"
"w_2",0.0900473933649289,"strata","Qalqilya Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2",0.0529100529100529,"strata","Ramallah Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2",0.178403755868545,"strata","Salfit Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",18,"10% - 19%","Total Population"
"w_2",0.196261682242991,"strata","Tulkarm Area C","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",20,"20% - 29%","Total Population"
