"dependent.var","independent.var.value","numbers","repeat.var","Area","Vulnerability Dimension","research.question","Indicator","Percent","Percent_groups","Population Reference"
"e_1","Households with disability",0.142857142857143,"strata","Ash Shati' Camp","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",14,"10% - 19%","HHs with school-aged children"
"e_1","Households without disability",0.598039215686274,"strata","Umm an Naser","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",60,"60% - 69%","HHs with school-aged children"
"e_1","Households without disability",0.300884955752212,"strata","Az Zawayda","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",30,"30% - 39%","HHs with school-aged children"
"e_1","Households with disability",0.4375,"strata","Bani Suheila","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",44,"40% - 49%","HHs with school-aged children"
"e_1","Households without disability",0.307017543859649,"strata","Bani Suheila","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",31,"30% - 39%","HHs with school-aged children"
"e_1","Households without disability",0.448598130841121,"strata","Beit Hanoun","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",45,"40% - 49%","HHs with school-aged children"
"e_1","Households with disability",0.363636363636364,"strata","Beit Hanoun","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",36,"30% - 39%","HHs with school-aged children"
"e_1","Households without disability",0.361904761904762,"strata","Beit Lahiya","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",36,"30% - 39%","HHs with school-aged children"
"e_1","Households with disability",0.333333333333333,"strata","Beit Lahiya","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",33,"30% - 39%","HHs with school-aged children"
"e_1","Households with disability",0.25,"strata","Al Bureij Camp","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",25,"20% - 29%","HHs with school-aged children"
"e_1","Households without disability",0.305555555555556,"strata","Al Bureij Camp","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",31,"30% - 39%","HHs with school-aged children"
"e_1","Households without disability",0.3125,"strata","Deir al Balah","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",31,"30% - 39%","HHs with school-aged children"
"e_1","Households with disability",0.368421052631579,"strata","Deir al Balah","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",37,"30% - 39%","HHs with school-aged children"
"e_1","Households without disability",0.254716981132075,"strata","Deir al Balah Camp","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",25,"20% - 29%","HHs with school-aged children"
"e_1","Households with disability",0.111111111111111,"strata","Deir al Balah Camp","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",11,"10% - 19%","HHs with school-aged children"
"e_1","Households without disability",0.387931034482759,"strata","Gaza","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",39,"30% - 39%","HHs with school-aged children"
"e_1","Households with disability",0.333333333333333,"strata","Gaza","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",33,"30% - 39%","HHs with school-aged children"
"e_1","Households without disability",0.392523364485981,"strata","Jabalya","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",39,"30% - 39%","HHs with school-aged children"
"e_1","Households with disability",0.318181818181818,"strata","Jabalya","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",32,"30% - 39%","HHs with school-aged children"
"e_1","Out-of Camp Refugee households",0.382608695652174,"strata","Rafah","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",38,"30% - 39%","HHs with school-aged children"
"e_1","In Camp Refugee households",0.34375,"strata","Rafah Camp","Education Vulnerability","% of HHs with at least one child not enrolled in school during the 2020-2021 school year","% of HHs with at least one child not enrolled in school during the 2020-2021 school year",34,"30% - 39%","HHs with school-aged children"
