X_uuid;difficulty_sex;difficulty_age;difficulty_seeing;difficulty_hearing;difficulty_walking;difficulty_remembering;difficulty_washing;difficulty_communicating
f5c92591-7b14-4955-8852-6854eee6b107;female;22;some_difficulty;;;;a_lot_of_difficulty;some_difficulty
d21b52e0-cba5-432f-97c5-e54fa0dd9ea0;female;15;some_difficulty;;;;;
d21b52e0-cba5-432f-97c5-e54fa0dd9ea0;male;14;some_difficulty;;;;;
5a3feab1-69be-4162-b039-e80f44707a57;male;80;;;some_difficulty;no_difficulty;;no_difficulty
5a3feab1-69be-4162-b039-e80f44707a57;male;30;;;no_difficulty;some_difficulty;;no_difficulty
5a3feab1-69be-4162-b039-e80f44707a57;female;25;;;no_difficulty;some_difficulty;;no_difficulty
07d27050-6a73-4e5a-a8b1-262059d7b5dc;male;58;;;some_difficulty;;;
8bde10af-7eb6-428b-b5f9-eac795c62f94;female;61;some_difficulty;;;;;
2a4b8735-4eda-4e15-bbdd-15144691c6ad;male;47;some_difficulty;some_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
9051c9d3-73b2-4d7a-ad92-5f0565d99be3;male;29;some_difficulty;;;;;some_difficulty
0edf98f1-1499-457e-b9bf-de96e2d68436;male;64;;;cannot_do_at_all;;cannot_do_at_all;
cb73221f-6e43-4ed5-a7e8-b102b93bffa8;male;12;;;cannot_do_at_all;;cannot_do_at_all;
cb73221f-6e43-4ed5-a7e8-b102b93bffa8;male;8;;;cannot_do_at_all;;cannot_do_at_all;
eb6fad89-94f5-4ece-834f-0c563e7b45c5;male;75;no_difficulty;no_difficulty;cannot_do_at_all;;;
eb6fad89-94f5-4ece-834f-0c563e7b45c5;male;18;a_lot_of_difficulty;some_difficulty;a_lot_of_difficulty;;;
6e728f71-cfd2-4133-b98d-a132ee91814e;female;62;;;a_lot_of_difficulty;;;
190370a9-c72f-48fa-a12e-937c6fe708e8;female;7;;;;;some_difficulty;
96866b53-2fcb-4da4-a710-f2663390d950;male;23;some_difficulty;;no_difficulty;;;
96866b53-2fcb-4da4-a710-f2663390d950;female;20;no_difficulty;;a_lot_of_difficulty;;;
f4daec0a-1685-4d00-8291-53049f0f46ab;male;37;no_difficulty;;a_lot_of_difficulty;;;
f4daec0a-1685-4d00-8291-53049f0f46ab;male;15;a_lot_of_difficulty;;no_difficulty;;;
f4daec0a-1685-4d00-8291-53049f0f46ab;female;11;a_lot_of_difficulty;;no_difficulty;;;
9eecf4e2-3020-4e9e-b120-f3810e61933b;male;68;;some_difficulty;some_difficulty;;;
9eecf4e2-3020-4e9e-b120-f3810e61933b;female;62;;no_difficulty;a_lot_of_difficulty;;;
a5c4c490-195e-4b5e-8bc5-1ebea9b7a62b;male;65;;;cannot_do_at_all;;;
9fb84abb-d51d-494b-8e67-33af25c78b76;male;78;;;;a_lot_of_difficulty;;
08b12088-823b-4d0e-a56b-b69880f8b616;male;31;;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
a7833bae-9261-4005-8582-fb09f0130c30;female;46;some_difficulty;;a_lot_of_difficulty;;;
a7833bae-9261-4005-8582-fb09f0130c30;female;21;some_difficulty;;no_difficulty;;;
85d38b79-3d3b-4f05-8cd3-42f8295713b9;male;59;;some_difficulty;;;;
89ca8cf7-755b-4c05-a95b-379c37aeee34;male;17;some_difficulty;;;;;
4ebab7c9-45fe-4b7c-936b-0df03ea8d8f0;female;78;;;some_difficulty;;;
c195472d-611b-4e17-bde1-6a484d93df5e;female;49;;;some_difficulty;;;
fe587c0b-aeed-4567-9f2f-82e0ed02ffdf;male;59;some_difficulty;;;;;
fc34c3e6-fc6a-4fe8-8344-2a658ba6c91a;male;41;;;a_lot_of_difficulty;;;
1339f627-0392-4d33-a223-bb5817cd2905;female;7;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
fe0ba463-6fc3-4ea1-8cbb-9aef018d14e7;male;90;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;some_difficulty
f65b353f-1b14-42c3-8ae9-f817ae04df15;male;73;;some_difficulty;a_lot_of_difficulty;;;
f65b353f-1b14-42c3-8ae9-f817ae04df15;female;72;;no_difficulty;a_lot_of_difficulty;;;
c585d2a7-3abc-4cd7-9b3b-944926c81a93;male;22;some_difficulty;;;;;
ab0ecceb-f957-498c-a880-5fb42997be1e;female;75;;;some_difficulty;;;
40edc88d-f677-44b5-ab55-eaa25b8553d6;female;58;a_lot_of_difficulty;;a_lot_of_difficulty;;;
4f2e2c30-3ac5-4fba-94ca-b54cac137a13;female;28;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;a_lot_of_difficulty
4f2e2c30-3ac5-4fba-94ca-b54cac137a13;male;16;some_difficulty;no_difficulty;no_difficulty;;no_difficulty;no_difficulty
4f2e2c30-3ac5-4fba-94ca-b54cac137a13;female;38;some_difficulty;no_difficulty;no_difficulty;;no_difficulty;no_difficulty
4f3eabf7-32a2-4add-b700-b7ed15e13927;male;40;;;some_difficulty;;;
20d7b0ae-e763-4d03-9f3e-70fdafeb6d09;male;83;;;a_lot_of_difficulty;;;
460cf297-16c1-4702-b5a3-df0db2e2f50c;female;68;;some_difficulty;;;;
d6a21d00-4604-43d8-a14c-21efbcd3fab3;female;7;some_difficulty;;;;;
ec49938e-2651-40cc-af6b-b842cc3ef4b0;female;70;;;some_difficulty;;;
2e4fd27c-c164-4fcc-90eb-8e4ff5251ca9;male;21;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
665cbb38-ce10-431b-91cd-203c8d07efc4;male;59;some_difficulty;;;;;
34fc499d-b04c-4097-a9ec-184853b52de9;female;55;some_difficulty;;;;;
66b46739-1e79-45cc-b731-24007c0a1b5c;male;64;some_difficulty;;;;;
7e15f0f0-6bc0-4a58-8edf-b3cba2052bd3;female;64;;;some_difficulty;;;
6460e548-dfc2-4af6-a8bd-bcc5a1a485c2;male;53;;;a_lot_of_difficulty;;;
2b4ba009-6033-415e-8007-41328872f5c1;female;53;;some_difficulty;a_lot_of_difficulty;;;
e7a60f1c-ff58-4950-aa60-16475249441b;male;21;;;a_lot_of_difficulty;;;
1a7a187d-ffea-4c96-8271-b03857ef6524;male;10;some_difficulty;no_difficulty;;;;
1a7a187d-ffea-4c96-8271-b03857ef6524;female;13;some_difficulty;no_difficulty;;;;
1a7a187d-ffea-4c96-8271-b03857ef6524;female;12;some_difficulty;no_difficulty;;;;
1a7a187d-ffea-4c96-8271-b03857ef6524;male;2;;;;;;
1a7a187d-ffea-4c96-8271-b03857ef6524;female;3;;;;;;
4ba52066-5806-4afd-8a7e-5679f068ccee;male;12;some_difficulty;;;;;
a177280a-5dd7-4291-b569-801e1c14c5ac;male;12;;;;;;a_lot_of_difficulty
999d9db1-cbcb-42d7-9de4-ac418dc5e461;female;63;a_lot_of_difficulty;;;;;
bee4ddbf-2d82-4b3d-a2e5-ba30c7def6b0;male;46;;;some_difficulty;;a_lot_of_difficulty;a_lot_of_difficulty
9bf0775c-58ec-4dba-83df-41c6fe670c2b;female;74;a_lot_of_difficulty;;a_lot_of_difficulty;;;
ff292225-b311-4759-aad4-12017d9e0d4c;female;9;no_difficulty;a_lot_of_difficulty;;;;some_difficulty
ff292225-b311-4759-aad4-12017d9e0d4c;female;29;some_difficulty;no_difficulty;;;;no_difficulty
9957209b-18cf-462f-9458-d83d1206c5ee;female;64;a_lot_of_difficulty;no_difficulty;cannot_do_at_all;;;
9957209b-18cf-462f-9458-d83d1206c5ee;male;65;no_difficulty;a_lot_of_difficulty;no_difficulty;;;
c302e881-3786-4480-bf9d-e37d635345ee;female;40;;;a_lot_of_difficulty;;;
82d38212-4200-4eec-bc94-a7a676ca0c0c;female;52;a_lot_of_difficulty;a_lot_of_difficulty;;;;
82d38212-4200-4eec-bc94-a7a676ca0c0c;female;52;a_lot_of_difficulty;a_lot_of_difficulty;;;;
bce5311e-886c-4ecd-8d6a-49272a704471;female;32;;a_lot_of_difficulty;;;;
4a7fe7e4-07d3-4681-a2ca-d7ab4a350eb8;female;70;;;a_lot_of_difficulty;;;
fc8cc3b8-cb65-450f-97f9-8b3be250bfcf;female;12;some_difficulty;;;;;
4429ae28-3ee6-4d3c-90f1-2b219980e77e;female;73;some_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty;
0f4f0d83-e534-4c68-afd5-859a9fe57af9;male;22;some_difficulty;;no_difficulty;;;
0f4f0d83-e534-4c68-afd5-859a9fe57af9;female;18;some_difficulty;;no_difficulty;;;
0f4f0d83-e534-4c68-afd5-859a9fe57af9;female;42;no_difficulty;;some_difficulty;;;
c6fa4209-58cb-4f74-8dfb-3db6cb3d520c;male;58;some_difficulty;;;;;
c6fa4209-58cb-4f74-8dfb-3db6cb3d520c;female;58;a_lot_of_difficulty;;;;;
3634fefd-28cd-4b75-9b03-10f3d8d3a932;female;60;;;some_difficulty;;;
fc4c07f9-e7cc-4b85-a8ea-a407a756aaf6;female;75;;;a_lot_of_difficulty;;;
9dba65c6-fdbe-4888-8259-09955cff5e1c;female;53;no_difficulty;;;;;
50822c04-2e0d-490f-8d12-a8ece840b1f8;male;85;some_difficulty;some_difficulty;a_lot_of_difficulty;;some_difficulty;
50822c04-2e0d-490f-8d12-a8ece840b1f8;female;71;some_difficulty;no_difficulty;a_lot_of_difficulty;;no_difficulty;
a01abf66-e04e-4b2a-9246-6477fbfc1f20;male;33;;;a_lot_of_difficulty;;;
a22c4170-2bb1-417d-ac79-0945f97033ff;male;11;some_difficulty;some_difficulty;;;;
a22c4170-2bb1-417d-ac79-0945f97033ff;female;16;no_difficulty;no_difficulty;;;;
1e28ec9b-19d0-4d53-9509-f175267769e7;female;75;;some_difficulty;a_lot_of_difficulty;some_difficulty;some_difficulty;a_lot_of_difficulty
cb9ca919-3f95-4cda-9499-e0ccbf100911;female;89;;;a_lot_of_difficulty;;;
75c029da-a535-4d43-926a-5b6ac3ef9728;male;55;no_difficulty;some_difficulty;;;;
75c029da-a535-4d43-926a-5b6ac3ef9728;male;24;a_lot_of_difficulty;no_difficulty;;;;
cda25c19-8fd0-4b1d-aea6-0f372b0856d7;female;4;;;;;;
18e9c3f0-d702-4c92-a1b8-0e98e0fb46b5;male;22;;some_difficulty;;;;
cc6f9795-1a01-40a6-99a7-54eecdb975a2;female;62;;some_difficulty;;;;
cc6f9795-1a01-40a6-99a7-54eecdb975a2;female;24;;some_difficulty;;;;
67424ceb-704a-44f8-80f0-76f99967609e;female;10;;;some_difficulty;;;
0a2c55e6-8502-4243-89d7-142911e3a7e2;female;40;some_difficulty;;a_lot_of_difficulty;;;
0a2c55e6-8502-4243-89d7-142911e3a7e2;female;68;no_difficulty;;some_difficulty;;;
c878850c-3d6b-403a-9a77-7a794df5fb59;male;5;;;a_lot_of_difficulty;;;
06afef52-01f3-49d7-aa23-ea315538ae06;female;20;;some_difficulty;;;;
f840de5c-c355-4545-89c3-e8f76ca3f150;male;12;a_lot_of_difficulty;;;;;
a5514056-fcca-4099-889d-74a4397bad92;male;16;a_lot_of_difficulty;;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
f8048526-55e3-4840-ac59-14561d9cedad;female;80;some_difficulty;;some_difficulty;;;
f8048526-55e3-4840-ac59-14561d9cedad;female;90;some_difficulty;;some_difficulty;;;
bad9bbd2-c028-432b-b444-b9deb9e45f95;female;80;some_difficulty;some_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
84549789-6b3c-4cf6-a89b-de8dc2eaf3f0;female;8;a_lot_of_difficulty;;;;;
6238a98c-4d00-4e18-a5af-0cd97d658c43;female;70;;;some_difficulty;;;
24e8dde3-e991-4243-8057-fb1bd0bfdf38;male;29;a_lot_of_difficulty;;;;;
d8119ab9-cd24-448b-9ea6-583cbfa63142;female;85;;some_difficulty;;;;
64dd0f09-674c-40b7-b167-1da0da25c5cd;female;14;no_difficulty;;;some_difficulty;;some_difficulty
64dd0f09-674c-40b7-b167-1da0da25c5cd;male;11;no_difficulty;;;some_difficulty;;some_difficulty
64dd0f09-674c-40b7-b167-1da0da25c5cd;female;9;no_difficulty;;;some_difficulty;;some_difficulty
64dd0f09-674c-40b7-b167-1da0da25c5cd;female;3;;;;;;
11d71b1e-91c9-480c-a1f4-f419c592e9cc;female;62;some_difficulty;;;;;
b7e2498a-a903-4411-a246-3c19c1e5bec6;female;10;;;;a_lot_of_difficulty;;
06aa6599-7bd1-4d3f-a377-1a18db6fadf2;male;60;;;some_difficulty;;;
bf4c7c1d-29d1-4277-82a4-50d55ae4cc0e;male;67;some_difficulty;;;;;
07c06d9e-cf72-4e4d-bb6c-0cc67b1f7606;female;16;some_difficulty;;;;;
8e885951-236b-4c15-965e-256ab1876216;female;36;some_difficulty;some_difficulty;;;;
a48f5518-d72d-4445-8f9d-739ec20a5e6f;female;72;;;a_lot_of_difficulty;;;
08f5354a-75b3-46f1-8979-5928dd9a4a0f;female;61;;;a_lot_of_difficulty;;;
8ceb8ec2-8861-48bc-90bf-e6d85d22df5b;female;67;;;a_lot_of_difficulty;;;
ac99529d-a823-4083-8ee9-3021eb75dacf;male;9;some_difficulty;;;;;
b289bfc9-23ed-450e-96a6-ee08b4102304;male;47;;a_lot_of_difficulty;;;;
309ef088-050d-43c2-8e1c-85540b5c08f5;female;18;some_difficulty;;;;;
cab15bff-c11c-4bf9-b3b7-4cc9d27a0cb2;male;10;;;;a_lot_of_difficulty;;some_difficulty
302f7755-9ba9-43b6-bb50-2109f0a81eee;female;14;;a_lot_of_difficulty;;;;
302f7755-9ba9-43b6-bb50-2109f0a81eee;male;10;;some_difficulty;;;;
6cb11e7a-4b82-40ee-9283-e0dba015d6ec;female;69;a_lot_of_difficulty;;a_lot_of_difficulty;some_difficulty;;
f82e8dff-4e71-471d-8990-36fd9b8b4aec;female;47;some_difficulty;some_difficulty;some_difficulty;;;
ec0937f5-775c-4a24-9149-70d42d3b6112;female;18;;some_difficulty;;;;
653d0d19-3caa-4049-b830-2b7d9193667a;female;43;some_difficulty;;;;;
5d06de5c-67f7-478e-9821-ea6c65910690;male;5;;;cannot_do_at_all;;;
eff11869-1471-4990-9abd-037865bc34b8;female;53;some_difficulty;some_difficulty;;;;
eff11869-1471-4990-9abd-037865bc34b8;male;57;no_difficulty;a_lot_of_difficulty;;;;
5e461042-c6dd-4c2a-aa89-de4d78b837c1;female;27;;some_difficulty;;;;
7904ab60-57e8-4734-8289-9a89ecb9a5c4;male;78;a_lot_of_difficulty;some_difficulty;some_difficulty;;;
7904ab60-57e8-4734-8289-9a89ecb9a5c4;female;63;some_difficulty;no_difficulty;a_lot_of_difficulty;;;
bf40858d-b779-4701-b04b-cdb3b58adf2c;female;7;no_difficulty;;;some_difficulty;;
bf40858d-b779-4701-b04b-cdb3b58adf2c;female;11;some_difficulty;;;no_difficulty;;
075a123f-facb-42d5-9756-c55331e872a1;male;50;a_lot_of_difficulty;;;;;
075a123f-facb-42d5-9756-c55331e872a1;female;18;a_lot_of_difficulty;;;;;
b2438395-f656-4d10-a214-529384727368;male;57;;a_lot_of_difficulty;;;;
b2438395-f656-4d10-a214-529384727368;male;28;;a_lot_of_difficulty;;;;
b2438395-f656-4d10-a214-529384727368;male;23;;a_lot_of_difficulty;;;;
b2438395-f656-4d10-a214-529384727368;male;16;;a_lot_of_difficulty;;;;
b2438395-f656-4d10-a214-529384727368;female;28;;a_lot_of_difficulty;;;;
c943c957-9813-4e8b-81a0-24991a656fa3;male;18;;some_difficulty;;;;
c943c957-9813-4e8b-81a0-24991a656fa3;male;7;;some_difficulty;;;;
5487b618-4c08-49b9-8b93-dd2218dae3b2;male;6;;;some_difficulty;some_difficulty;cannot_do_at_all;a_lot_of_difficulty
5487b618-4c08-49b9-8b93-dd2218dae3b2;female;6;;;some_difficulty;some_difficulty;cannot_do_at_all;a_lot_of_difficulty
e9d53de1-ae4b-4e2d-9771-f528c4cfadc0;male;28;;some_difficulty;;;;
e9d53de1-ae4b-4e2d-9771-f528c4cfadc0;male;28;;some_difficulty;;;;
6d99c5c5-885e-408d-bc24-73dd389ff3ad;female;29;;some_difficulty;;;;
b2b7a4c2-f7d8-4963-a4c0-3538dfbf16ef;female;21;some_difficulty;;;;;
36013f53-c8d4-458b-97f4-6c3199e1de04;male;62;;;a_lot_of_difficulty;;;
17c2c053-f99b-423b-8063-3bcd56200347;male;70;;;some_difficulty;;;
17c2c053-f99b-423b-8063-3bcd56200347;female;90;;;a_lot_of_difficulty;;;
b7da5619-87ce-49cb-9fcf-72171c45b1ff;male;50;a_lot_of_difficulty;no_difficulty;;;;
b7da5619-87ce-49cb-9fcf-72171c45b1ff;female;42;no_difficulty;a_lot_of_difficulty;;;;
1d68aa55-8823-40dd-9b04-089e0c12649e;female;75;a_lot_of_difficulty;;;;;
a018ee87-97ba-4d40-b5cb-8fed3436f74f;male;3;;;;;;
0adcccd4-8b61-4067-acdd-7eeba70081d8;male;87;no_difficulty;a_lot_of_difficulty;cannot_do_at_all;;cannot_do_at_all;no_difficulty
0adcccd4-8b61-4067-acdd-7eeba70081d8;female;72;some_difficulty;some_difficulty;some_difficulty;;some_difficulty;no_difficulty
c7b5abf4-b254-4a20-90b1-823276f90e41;female;44;no_difficulty;;;;;
d506316e-0c4f-420b-a0fc-24dfa564a333;female;23;no_difficulty;;;;;
d506316e-0c4f-420b-a0fc-24dfa564a333;female;4;;;;;;
26cea546-b368-417c-83db-2edc1677885b;male;57;a_lot_of_difficulty;;;;;
77a33211-5513-4826-8c11-d7c551549d3f;male;46;some_difficulty;;cannot_do_at_all;;;
07c6d650-f635-4ae0-88c6-bc729cef70fa;female;64;some_difficulty;;;;;
38d88332-5e0d-4dbd-b046-10fa8328d7ce;male;52;some_difficulty;;;;;
57590aae-6d74-465b-955a-692b0525bb17;female;17;some_difficulty;;;;;
0f512832-35fa-42ec-a13b-0419ce92797d;male;93;a_lot_of_difficulty;a_lot_of_difficulty;;;;
ba9033d8-0b8e-47e9-8817-03c66c77515f;male;52;;;;some_difficulty;;some_difficulty
2d15cf37-f7eb-438e-9d9d-ec92a17c06ca;male;28;some_difficulty;;;some_difficulty;;some_difficulty
2d15cf37-f7eb-438e-9d9d-ec92a17c06ca;female;26;some_difficulty;;;no_difficulty;;no_difficulty
2d15cf37-f7eb-438e-9d9d-ec92a17c06ca;male;52;no_difficulty;;;a_lot_of_difficulty;;a_lot_of_difficulty
8cf02aab-93d4-424d-985d-891e342363d5;female;65;;;some_difficulty;;;
c7e3d0c8-4d36-4cc4-875e-4ce2bb3510cd;male;17;some_difficulty;;;;;
e8465e8c-edab-4b15-936d-117608e697da;female;70;some_difficulty;;;;;
e8465e8c-edab-4b15-936d-117608e697da;female;65;no_difficulty;;;;;
d7caf536-1c26-4f68-b15b-a78add46313b;male;69;some_difficulty;;;;;
d7caf536-1c26-4f68-b15b-a78add46313b;male;69;some_difficulty;;;;;
c70245b1-51ba-4e13-8055-05f54ff2438f;male;48;some_difficulty;;;;;
3ef05d56-ebaa-4058-91c4-82a784ed0943;male;51;a_lot_of_difficulty;;some_difficulty;;;
3ef05d56-ebaa-4058-91c4-82a784ed0943;female;50;no_difficulty;;a_lot_of_difficulty;;;
6ed0920b-9900-4632-9169-963237201179;male;59;a_lot_of_difficulty;;;;;
6cc2825e-a9c0-4cb9-aa16-58bf785936f8;male;15;;no_difficulty;;;;
6cc2825e-a9c0-4cb9-aa16-58bf785936f8;female;52;;some_difficulty;;;;
aec4280d-2dc6-43bb-aa76-fbec45bb86a4;male;29;some_difficulty;;;;;
dbbb1f37-03a1-4f1b-8894-cdf80a7fefd2;male;15;;;;;;a_lot_of_difficulty
f5f68ed4-a128-4503-8f4e-aef0f1211555;male;82;some_difficulty;some_difficulty;some_difficulty;;some_difficulty;
f5f68ed4-a128-4503-8f4e-aef0f1211555;female;78;a_lot_of_difficulty;some_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
75504528-3626-440f-bcae-71fa4475d214;male;7;;;;;some_difficulty;
43d8ef49-b69a-4716-989b-1848395cf926;female;85;;some_difficulty;some_difficulty;a_lot_of_difficulty;cannot_do_at_all;a_lot_of_difficulty
fc1686ba-541e-440b-a6a0-ad23ea7f857a;male;23;some_difficulty;;;;;
ae87ec82-1dc6-4ec8-ae25-69082f4ea095;male;28;;;a_lot_of_difficulty;;some_difficulty;
f0ec4177-cec4-4763-ba1e-6b3ba37bb25c;female;52;some_difficulty;a_lot_of_difficulty;;;;
f0ec4177-cec4-4763-ba1e-6b3ba37bb25c;male;63;no_difficulty;some_difficulty;;;;
0f80f364-c7d0-4a81-9f17-c73c41fe7aa3;male;57;a_lot_of_difficulty;;a_lot_of_difficulty;no_difficulty;;no_difficulty
0f80f364-c7d0-4a81-9f17-c73c41fe7aa3;male;31;no_difficulty;;no_difficulty;some_difficulty;;some_difficulty
869e853d-ab19-4c29-8581-37556f90b704;female;76;;no_difficulty;;;;
86720593-eae8-4031-8cd1-b1b9568a0cdd;female;20;some_difficulty;;;;;
86720593-eae8-4031-8cd1-b1b9568a0cdd;female;27;some_difficulty;;;;;
d2ed3c40-315f-4ae9-8e6e-981ea43f7bc7;male;9;;no_difficulty;;some_difficulty;;
02170930-8e1f-433f-946c-58ee46d9887d;male;43;some_difficulty;;;;;
54456960-87de-4e92-b6b9-f40c21daf0ed;male;43;some_difficulty;;;;;
ee14e37a-bae0-4522-928e-b411ef5ece5c;male;38;;some_difficulty;;;;
1955d38e-dc3e-4776-98d9-e07537c2391a;female;8;some_difficulty;;;;;
4559a329-8871-4e65-9ba8-6ae20cd8ae6d;male;59;some_difficulty;;;;;
e736671f-b2ae-416b-8380-bf4e220c37c7;female;25;some_difficulty;;;;;
fbcfd723-d6d7-45df-bf4f-f708ee208bb8;female;33;some_difficulty;;;;;
97689501-1517-4e4f-9cc3-27ac007034c9;female;70;;;a_lot_of_difficulty;;a_lot_of_difficulty;
96af8229-c845-41b1-9616-2e58808ecd33;female;58;;;some_difficulty;;;
89048d84-04b7-49ec-8df0-e7eccde2fdf5;female;25;;;;some_difficulty;;
4c29ea07-2a68-4e53-b355-54b567b0471b;male;64;;;a_lot_of_difficulty;;;
31bbe034-8e5e-40ac-8075-126aa68b210b;male;58;;;;some_difficulty;;
d8994d5b-0d7c-41a1-b2d8-fa8c4f8766a8;female;41;;some_difficulty;;;;
97f58cd1-8acc-4753-959b-07bde03c09f8;male;66;cannot_do_at_all;;some_difficulty;;a_lot_of_difficulty;
f794a314-68fb-40a5-a02c-39e171976d81;female;12;;;some_difficulty;;no_difficulty;
f794a314-68fb-40a5-a02c-39e171976d81;male;27;;;no_difficulty;;some_difficulty;
a85b9d07-2f30-4cae-a4d2-a493ed27a210;male;56;;some_difficulty;;;;
08776fff-3bff-4e15-8de7-2d7825acfb70;female;63;a_lot_of_difficulty;some_difficulty;;;;
bc1c5cdb-1ce1-4157-aea2-4fecd7770e80;female;73;;;;;a_lot_of_difficulty;
a261c49e-cd9c-4ded-b39f-88ee6b42be75;male;53;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;;
87efdaa2-a130-4143-9299-e46515608464;male;32;some_difficulty;no_difficulty;no_difficulty;;;
87efdaa2-a130-4143-9299-e46515608464;male;7;some_difficulty;no_difficulty;no_difficulty;;;
87efdaa2-a130-4143-9299-e46515608464;male;4;;;;;;
87efdaa2-a130-4143-9299-e46515608464;male;30;no_difficulty;some_difficulty;no_difficulty;;;
5be3935b-ad9a-4ec1-a7b4-11a0bb9ca5cd;male;33;some_difficulty;;;;;
e9e6f483-de8a-4af3-8ccc-2677f0f6d04d;male;65;some_difficulty;;;;;
765d8f5b-2de9-496e-bd32-259df7b20e1e;male;66;;some_difficulty;;;;
97465a45-7ea3-4b47-a024-0246207d609e;female;23;a_lot_of_difficulty;;;;;
97465a45-7ea3-4b47-a024-0246207d609e;female;20;a_lot_of_difficulty;;;;;
7244de51-6a3b-4ebf-9150-454e0aa47571;female;62;some_difficulty;;some_difficulty;;;
1cff1923-a4ae-451f-aba7-75a976f90aa6;male;56;;;some_difficulty;;;
1cff1923-a4ae-451f-aba7-75a976f90aa6;female;53;;;some_difficulty;;;
ca39639f-3903-4d73-8c8c-4e2f68477625;male;73;some_difficulty;;a_lot_of_difficulty;some_difficulty;no_difficulty;no_difficulty
ca39639f-3903-4d73-8c8c-4e2f68477625;female;58;no_difficulty;;a_lot_of_difficulty;no_difficulty;no_difficulty;no_difficulty
ca39639f-3903-4d73-8c8c-4e2f68477625;female;38;some_difficulty;;some_difficulty;a_lot_of_difficulty;some_difficulty;a_lot_of_difficulty
ca39639f-3903-4d73-8c8c-4e2f68477625;male;37;cannot_do_at_all;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
ca39639f-3903-4d73-8c8c-4e2f68477625;male;12;no_difficulty;;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
ca39639f-3903-4d73-8c8c-4e2f68477625;female;10;no_difficulty;;no_difficulty;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
8a1e7c12-f31d-4ab5-9e7a-85c90b068a74;male;92;some_difficulty;a_lot_of_difficulty;cannot_do_at_all;a_lot_of_difficulty;a_lot_of_difficulty;
8a1e7c12-f31d-4ab5-9e7a-85c90b068a74;female;46;some_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty;
8a1e7c12-f31d-4ab5-9e7a-85c90b068a74;male;26;no_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty;
8a1e7c12-f31d-4ab5-9e7a-85c90b068a74;male;20;no_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty;
6740b2df-a032-4d32-b78c-3ac2cfd4d3f5;male;29;some_difficulty;some_difficulty;cannot_do_at_all;;cannot_do_at_all;
cd71d649-e3ff-46df-a579-845579440a0f;male;34;;;a_lot_of_difficulty;;;
de459f4c-9d0a-42d5-bb4d-0a01c780e619;male;87;;a_lot_of_difficulty;;;;
2f11ce0b-e689-46e4-954f-1ab216216f27;male;17;;;some_difficulty;;;
4cd66f61-5095-4fd9-83c2-4c37f08fccc5;male;32;;a_lot_of_difficulty;;;;
ea3005da-16d7-4653-bdd0-d85df98bf7d6;female;10;;;;some_difficulty;;some_difficulty
6c24bdd7-d7d0-45de-aa26-5e68247041db;female;33;a_lot_of_difficulty;;;;;
a886a036-cafd-44a4-bb70-4ab03f49618e;male;70;;;a_lot_of_difficulty;;;
50247838-e7ef-4ae5-8a2a-981d78a44842;female;100;;;cannot_do_at_all;;cannot_do_at_all;cannot_do_at_all
50247838-e7ef-4ae5-8a2a-981d78a44842;female;69;;;a_lot_of_difficulty;;no_difficulty;no_difficulty
50247838-e7ef-4ae5-8a2a-981d78a44842;female;67;;;a_lot_of_difficulty;;a_lot_of_difficulty;no_difficulty
bde0f269-0d7b-426e-8cd2-7f8f327511d2;male;40;;;cannot_do_at_all;;cannot_do_at_all;a_lot_of_difficulty
e03352c8-b12d-4f21-ae38-9134003b22f0;female;18;;;cannot_do_at_all;cannot_do_at_all;;cannot_do_at_all
059468ff-694a-4a91-a373-97c4be621972;male;3;;;;;;
6534a927-1043-4016-aaa2-62dffd1647c4;male;35;;;a_lot_of_difficulty;;;
1cbcef30-cd26-4adf-ba4c-d2dd1fc33f62;female;80;;;a_lot_of_difficulty;;;
44bfa8fc-b816-4b80-a1f0-56df162a2e41;male;14;;;;;;some_difficulty
244e08df-d0e4-48ba-bae2-96cf6ae0ec45;male;10;some_difficulty;;;;;
766966c0-1548-4f22-90b7-c3965202739f;male;18;;;;a_lot_of_difficulty;;some_difficulty
